Year,Engine_Size,Mileage,Doors,Owner_Count,Fuel_Electric,Fuel_Hybrid,Fuel_Petrol,Trans_Manual,Trans_Semi-Automatic
2008,1.2,179164,3,4,1,0,0,0,0
2009,2.4,275673,4,4,1,0,0,0,0
2002,3.4,217682,2,2,0,0,0,0,1
2009,4.7,211596,5,3,0,0,1,1,0
2010,1.8,210517,4,5,0,0,0,1,0
2021,3.7,231634,3,5,0,1,0,0,1
2019,1.5,234529,2,2,0,0,0,1,0
2017,3.2,64381,2,2,0,1,0,0,1
2012,4.0,11943,5,2,1,0,0,0,1
2006,1.9,13116,3,5,0,0,0,0,0
2002,4.7,237667,2,2,0,1,0,0,0
2012,1.5,248095,3,3,0,1,0,0,0
2007,4.5,220144,3,4,0,1,0,1,0
2012,1.5,168254,5,5,0,0,0,1,0
2017,2.0,97401,4,1,0,1,0,1,0
2008,3.5,184428,2,1,0,0,1,1,0
2003,2.2,71321,3,1,1,0,0,0,0
2002,4.3,1576,5,3,0,1,0,1,0
2021,2.4,254658,5,4,0,0,1,1,0
2009,2.4,13969,4,2,0,0,0,1,0
2004,1.8,275625,4,5,0,0,0,1,0
2008,3.9,98703,5,1,0,0,0,1,0
2016,2.3,284065,2,5,0,1,0,0,1
2005,3.0,131461,3,5,0,1,0,0,1
2023,1.9,142491,3,1,0,0,1,1,0
2008,1.7,19407,3,2,1,0,0,0,0
2019,4.5,21304,3,4,0,1,0,0,1
2020,4.1,179602,3,1,0,0,0,0,0
2003,4.1,4842,2,1,1,0,0,0,0
2010,3.1,206820,2,3,0,0,1,0,1
2000,3.4,268243,2,4,1,0,0,0,1
2014,3.8,99337,3,4,0,1,0,0,1
2004,1.5,228161,5,5,1,0,0,0,0
2017,2.1,48595,5,5,0,1,0,0,0
2002,4.3,92949,3,2,0,0,1,0,0
2017,1.9,102677,4,2,0,0,0,0,0
2017,2.8,128059,2,4,0,0,1,1,0
2021,2.8,120822,5,1,0,0,1,1,0
2010,2.7,118227,4,2,1,0,0,0,0
2009,4.0,35778,5,4,0,0,1,0,0
2022,3.1,263472,4,3,1,0,0,0,1
2005,1.7,289249,2,2,0,0,0,0,1
2018,3.1,228898,5,1,1,0,0,0,0
2001,3.4,213010,5,3,0,1,0,0,1
2008,3.3,265865,3,4,1,0,0,0,0
2023,1.5,106184,4,3,0,1,0,0,1
2005,4.8,218684,5,1,0,1,0,0,1
2017,2.3,189243,3,5,0,1,0,0,0
2006,4.7,15561,2,2,0,0,1,0,0
2017,3.0,282260,5,2,0,0,0,0,1
2021,4.8,162038,2,3,0,0,0,0,1
2003,3.6,115892,5,5,0,0,1,0,1
2017,2.5,141628,5,1,0,1,0,0,0
2019,4.0,273967,4,1,0,1,0,0,1
2023,2.8,54576,3,2,0,0,0,0,0
2022,1.5,109408,4,3,1,0,0,0,1
2002,3.1,272668,4,5,0,0,1,0,0
2000,1.8,69308,5,3,0,0,1,0,0
2022,2.2,79502,4,3,0,0,1,1,0
2017,4.8,77522,2,4,0,0,0,1,0
2015,2.4,31711,3,5,0,1,0,0,1
2006,3.6,107093,5,1,0,0,1,0,0
2005,2.7,205507,2,3,0,0,0,0,0
2018,1.4,92010,2,5,0,1,0,0,0
2007,1.9,4478,4,4,0,0,1,0,1
2015,2.8,286325,4,1,0,1,0,1,0
2005,1.1,210763,5,5,0,0,1,0,0
2001,1.2,265854,5,3,0,0,0,0,1
2017,1.1,240120,5,5,0,0,0,0,1
2017,1.8,54765,4,2,0,1,0,1,0
2008,4.0,90251,2,5,1,0,0,1,0
2017,3.6,248268,2,5,1,0,0,0,1
2004,2.8,168251,5,4,0,1,0,1,0
2018,1.1,174665,2,4,1,0,0,0,1
2016,1.4,216284,3,2,0,0,0,0,0
2013,1.1,144900,3,2,0,0,0,0,1
2003,1.3,89728,5,1,1,0,0,1,0
2013,2.7,10769,2,5,0,1,0,0,1
2003,3.4,206616,3,3,0,0,1,1,0
2009,1.7,255091,4,4,0,1,0,0,1
2007,3.5,238600,2,3,0,1,0,0,1
2008,1.0,120850,5,1,0,0,1,0,0
2001,2.6,212873,5,2,1,0,0,1,0
2001,1.4,196294,2,2,1,0,0,0,1
2011,4.5,297338,4,3,0,0,1,0,0
2004,1.1,42308,3,5,1,0,0,1,0
2007,1.6,186107,3,1,1,0,0,0,1
2011,2.2,133652,2,3,0,0,0,0,1
2019,3.6,75115,5,3,1,0,0,1,0
2011,2.6,122235,2,2,0,0,0,1,0
2016,3.8,289487,4,3,0,1,0,0,1
2005,3.5,31448,3,3,0,1,0,1,0
2013,3.1,225596,2,4,0,0,1,1,0
2018,2.5,126221,5,5,0,0,1,0,0
2011,2.4,95255,3,4,1,0,0,1,0
2020,2.9,299471,4,5,1,0,0,1,0
2005,2.5,77298,4,5,0,0,0,0,1
2018,4.8,111035,2,4,1,0,0,1,0
2001,4.6,145289,5,4,0,1,0,0,0
2003,4.8,210016,2,5,0,1,0,1,0
2023,1.7,164639,5,1,0,0,1,1,0
2010,4.2,58152,4,1,1,0,0,1,0
2012,2.4,188235,5,1,0,0,1,0,0
2020,1.2,257957,2,5,0,0,1,1,0
2000,2.7,245909,4,4,0,0,1,1,0
2023,3.7,94331,5,5,0,1,0,0,0
2020,2.3,33738,5,1,0,0,0,0,1
2003,3.2,257236,5,5,0,1,0,0,0
2001,4.4,51568,5,4,0,0,0,0,1
2002,1.8,52853,4,2,0,1,0,0,1
2018,4.7,162547,3,3,1,0,0,0,0
2016,3.8,1669,5,4,0,0,0,0,0
2012,3.0,262444,3,5,0,1,0,1,0
2002,1.3,149130,3,4,0,0,1,0,1
2010,1.4,135385,4,5,0,1,0,0,1
2018,3.8,275723,4,2,0,1,0,0,0
2012,2.7,290079,4,2,1,0,0,0,0
2015,1.3,211781,4,2,1,0,0,1,0
2017,4.6,228920,3,1,0,0,0,0,1
2004,2.0,149547,3,3,0,1,0,0,1
2020,2.7,11995,3,3,0,0,0,1,0
2017,1.1,15401,4,5,0,0,1,0,1
2012,1.9,48209,4,2,0,0,0,0,0
2007,1.0,248712,4,2,1,0,0,1,0
2004,3.0,28122,5,4,0,0,0,0,1
2001,1.4,68251,4,2,1,0,0,1,0
2016,3.3,20770,4,4,1,0,0,0,0
2014,2.2,233223,3,4,0,0,0,1,0
2018,3.0,151336,5,2,0,1,0,0,0
2015,4.9,247813,3,2,0,0,0,0,1
2016,4.1,208645,3,1,0,0,0,0,0
2017,4.5,17255,5,2,0,1,0,0,0
2001,4.5,92101,5,4,0,0,0,1,0
2021,4.3,261682,4,2,0,0,1,0,0
2011,2.4,20402,3,3,0,1,0,0,1
2010,1.1,5010,3,3,0,0,0,0,1
2005,2.0,161604,4,5,1,0,0,1,0
2011,3.1,253949,3,5,1,0,0,0,0
2008,3.6,228614,4,2,0,0,1,1,0
2018,1.1,261519,4,1,0,1,0,1,0
2010,1.7,50086,2,1,1,0,0,0,1
2006,4.0,81343,3,2,1,0,0,1,0
2000,3.6,207815,4,2,1,0,0,1,0
2011,1.9,128781,3,3,0,0,0,0,1
2003,3.9,115187,5,1,1,0,0,0,0
2015,3.4,86477,3,1,0,0,1,1,0
2002,3.2,202171,4,4,0,0,1,0,1
2013,2.3,258356,4,2,1,0,0,0,0
2006,2.4,97313,3,1,0,0,1,1,0
2016,4.5,45288,2,1,0,0,0,0,1
2018,1.9,61578,4,4,0,0,0,0,0
2019,1.4,184971,4,3,0,0,0,0,1
2004,1.2,205648,5,5,0,0,1,1,0
2002,2.3,3918,3,2,0,0,1,0,1
2007,1.5,248323,5,5,0,0,0,0,0
2014,4.4,200652,4,2,0,0,0,0,0
2023,3.4,232648,3,2,0,1,0,1,0
2007,1.8,262030,3,5,0,1,0,0,0
2008,1.0,254204,3,4,0,0,0,1,0
2016,2.9,203018,4,5,0,1,0,1,0
2013,2.8,193602,4,3,0,0,0,0,0
2001,4.2,120246,3,4,1,0,0,1,0
2012,4.9,78173,3,3,0,1,0,1,0
2014,3.6,131763,4,3,0,0,1,1,0
2013,2.0,287834,3,5,0,0,1,1,0
2013,3.8,48409,4,1,0,0,0,0,0
2009,3.5,204765,2,2,0,0,1,0,0
2020,2.3,124582,5,3,1,0,0,1,0
2017,3.0,192940,3,5,0,0,1,1,0
2019,4.6,45408,4,3,0,1,0,0,1
2012,3.1,87425,5,2,1,0,0,0,0
2022,4.1,31949,5,1,1,0,0,0,0
2009,1.3,16154,3,5,0,0,1,0,0
2012,3.4,275152,2,2,0,0,0,1,0
2021,1.4,129843,4,5,0,1,0,0,0
2018,2.8,147851,4,2,1,0,0,1,0
2007,3.8,92810,3,5,0,1,0,0,1
2022,1.5,68067,5,5,0,0,0,0,1
2008,2.7,53507,2,5,0,0,0,0,0
2010,4.5,16652,5,1,0,1,0,0,0
2005,2.6,188993,5,3,0,0,0,0,1
2023,2.3,4398,5,5,1,0,0,0,0
2010,4.3,132464,3,2,0,1,0,0,1
2019,2.5,145875,2,3,1,0,0,1,0
2021,3.5,192966,5,3,0,0,0,0,1
2019,2.5,180369,4,5,0,1,0,1,0
2002,1.2,131811,5,2,0,1,0,0,0
2015,5.0,2683,3,4,0,1,0,0,1
2015,3.7,264521,5,5,0,0,1,0,1
2019,3.0,210129,5,4,1,0,0,1,0
2017,1.5,257638,3,2,0,0,1,1,0
2002,1.2,211790,4,3,0,0,1,1,0
2009,3.9,159229,3,2,1,0,0,1,0
2003,1.2,226960,3,4,1,0,0,1,0
2002,2.9,286072,4,4,0,0,0,1,0
2000,1.0,103206,5,2,0,0,0,0,1
2000,2.0,242282,2,3,0,1,0,0,1
2006,3.3,242693,5,3,1,0,0,1,0
2011,2.3,113764,5,2,0,0,0,0,1
2016,2.1,253096,2,5,0,0,0,0,0
2017,1.4,95534,4,2,0,0,1,0,1
2002,2.9,55509,3,2,0,0,0,0,0
2011,3.0,147140,4,2,0,1,0,0,1
2012,1.3,93988,4,4,0,0,0,0,1
2011,4.4,271772,2,4,0,1,0,0,0
2015,2.4,235714,2,4,0,1,0,1,0
2015,4.9,124760,5,2,0,1,0,0,1
2001,3.0,221519,5,4,0,0,0,0,0
2009,3.3,122701,4,5,0,0,0,0,1
2016,4.0,135623,2,4,0,1,0,0,0
2020,3.7,244645,4,4,0,1,0,1,0
2000,1.8,279537,5,5,0,0,0,1,0
2011,1.0,225450,2,5,0,0,0,0,1
2006,2.7,35544,4,4,0,0,1,0,0
2005,4.2,17264,5,3,0,1,0,0,0
2010,3.2,27779,5,5,0,0,1,0,0
2013,5.0,41303,2,1,1,0,0,0,0
2023,3.9,233808,5,4,1,0,0,1,0
2005,3.9,296359,5,1,1,0,0,0,1
2000,1.2,7576,2,4,1,0,0,1,0
2002,2.2,157490,3,1,1,0,0,0,0
2007,4.2,172370,4,3,0,0,0,0,1
2022,4.7,170236,2,4,0,0,0,0,1
2008,1.6,44985,4,5,0,0,0,0,0
2003,4.7,60361,2,3,0,0,0,0,1
2000,2.2,174062,2,5,0,1,0,1,0
2002,3.5,42531,3,4,1,0,0,1,0
2020,1.6,46525,5,1,0,0,1,0,0
2016,2.4,160395,2,3,0,0,1,1,0
2001,3.9,54484,3,1,0,0,0,0,0
2018,3.4,152401,3,2,0,0,1,1,0
2023,2.6,273840,4,1,0,1,0,1,0
2021,2.7,181615,5,1,0,0,0,0,1
2013,1.1,70756,4,5,0,0,1,0,0
2013,2.0,279322,3,5,0,0,0,0,0
2012,1.1,88523,2,5,1,0,0,0,1
2010,2.8,129441,3,4,1,0,0,0,0
2013,4.1,205001,4,1,0,0,0,1,0
2011,3.8,123345,4,5,0,0,0,0,0
2010,1.8,284378,4,2,0,0,0,1,0
2016,3.2,85000,3,1,0,0,0,0,1
2005,1.8,161998,5,1,1,0,0,0,0
2005,3.7,230850,3,3,1,0,0,0,1
2022,3.8,68244,5,5,0,0,1,0,0
2000,3.4,100297,5,5,0,1,0,0,0
2014,2.1,200967,3,4,0,0,0,1,0
2000,4.6,290821,2,4,0,0,0,0,1
2004,3.2,201279,5,5,0,1,0,0,0
2011,2.3,186140,3,5,0,1,0,1,0
2012,1.3,110716,5,1,1,0,0,0,0
2007,1.4,91339,2,2,0,0,1,1,0
2022,3.3,233451,3,4,0,0,1,0,0
2008,4.8,150832,2,2,0,0,0,0,1
2003,1.3,52894,4,2,1,0,0,0,1
2020,2.7,179934,3,1,0,0,0,0,0
2001,2.3,262977,2,1,0,0,0,0,0
2022,3.0,55945,5,2,0,1,0,0,0
2014,4.5,167035,4,5,0,1,0,1,0
2020,1.9,202766,4,4,0,1,0,0,0
2010,4.1,176973,2,1,0,1,0,1,0
2015,2.1,247108,2,1,1,0,0,0,0
2014,5.0,185806,5,3,0,1,0,0,1
2021,2.4,42569,5,5,0,0,0,1,0
2023,1.6,242697,3,3,0,0,0,0,1
2014,1.7,124805,3,3,1,0,0,0,0
2017,1.4,31301,2,1,0,0,0,1,0
2021,4.8,277838,2,3,0,0,1,0,1
2022,1.7,210126,3,5,0,0,0,0,0
2008,4.3,155522,4,5,0,0,0,0,0
2011,4.5,95736,5,1,0,0,1,1,0
2002,4.0,201169,2,2,0,0,1,0,0
2018,4.4,202720,5,3,1,0,0,0,1
2022,1.3,32421,4,1,0,0,0,0,1
2003,3.7,74560,5,3,0,0,0,0,0
2020,1.2,153614,5,3,1,0,0,0,0
2016,1.7,249622,2,1,0,0,1,1,0
2009,1.3,279749,4,2,1,0,0,0,1
2010,2.1,276357,3,4,1,0,0,1,0
2001,3.1,39292,4,2,0,0,1,0,0
2010,3.8,149913,2,3,0,0,0,0,1
2006,3.4,74188,3,1,1,0,0,0,0
2003,1.2,11817,4,1,0,0,0,1,0
2021,4.7,231318,2,5,0,0,1,1,0
2013,2.8,91312,4,2,0,0,0,0,1
2008,1.4,62819,4,2,0,0,1,0,1
2012,1.4,70485,4,2,1,0,0,0,0
2016,2.7,257462,5,2,0,0,1,1,0
2010,2.5,95716,2,5,1,0,0,0,0
2014,4.0,113849,3,5,0,0,0,1,0
2000,2.8,107891,3,3,0,0,0,1,0
2002,3.4,3252,2,3,0,0,0,1,0
2006,3.6,29478,2,1,0,1,0,1,0
2020,4.3,10842,2,2,0,0,1,0,1
2009,4.2,247601,4,5,0,0,0,0,1
2009,1.4,248906,2,3,1,0,0,0,0
2002,4.7,105943,3,5,0,0,1,1,0
2022,2.8,173298,5,5,0,0,1,0,1
2004,2.5,298642,4,2,1,0,0,1,0
2006,3.4,61327,4,3,0,1,0,1,0
2017,1.8,163677,3,5,0,0,1,1,0
2018,1.6,131223,4,1,0,0,1,0,0
2021,2.9,106349,2,2,0,0,0,0,1
2006,3.2,107059,3,1,0,1,0,0,0
2008,2.4,5844,2,4,0,0,0,0,0
2005,4.8,145771,3,2,1,0,0,0,1
2013,3.6,217426,4,5,0,0,0,1,0
2007,2.9,139422,4,1,0,0,0,0,0
2013,2.0,200202,4,5,1,0,0,0,1
2021,2.5,209436,2,1,0,1,0,0,1
2012,1.3,289461,4,4,1,0,0,1,0
2005,3.2,298890,3,5,0,0,1,0,1
2005,2.3,151459,2,1,0,0,1,0,0
2009,4.1,96287,5,4,1,0,0,0,0
2022,2.1,52526,5,2,1,0,0,1,0
2006,2.9,173496,2,2,0,0,0,1,0
2017,2.4,111282,3,2,0,0,1,1,0
2002,1.7,230187,3,5,1,0,0,1,0
2023,2.0,62847,5,1,1,0,0,0,1
2012,1.7,124324,3,5,1,0,0,0,1
2010,4.3,169988,2,3,1,0,0,1,0
2009,1.4,103573,3,5,0,0,0,1,0
2014,3.4,206819,5,4,0,0,0,0,0
2000,1.5,208943,4,4,0,0,0,1,0
2020,1.9,30074,5,2,0,0,1,0,1
2017,2.5,3381,5,3,0,0,1,0,0
2008,2.0,220044,2,3,0,0,1,1,0
2009,2.9,223777,4,3,0,0,1,0,0
2006,1.2,127033,2,1,0,1,0,1,0
2015,2.9,31540,2,4,1,0,0,1,0
2021,4.9,74795,4,3,0,1,0,0,0
2003,4.2,272876,4,5,1,0,0,1,0
2021,1.5,270383,5,2,1,0,0,0,0
2008,2.6,44794,2,5,1,0,0,0,0
2017,3.9,157946,5,5,0,1,0,0,1
2001,4.7,154159,3,2,1,0,0,1,0
2006,3.1,194340,3,1,0,0,0,0,1
2008,1.5,29852,4,5,0,0,0,1,0
2008,2.6,161537,2,4,0,0,0,0,0
2015,1.4,243771,5,3,1,0,0,0,1
2014,2.7,69430,3,5,1,0,0,0,0
2004,3.6,64005,2,4,0,0,1,1,0
2016,4.0,95719,2,1,0,1,0,0,0
2017,4.0,247267,4,5,1,0,0,1,0
2007,2.8,14764,5,4,1,0,0,1,0
2000,2.8,261003,4,1,0,0,1,1,0
2003,2.1,150597,3,4,1,0,0,0,0
2005,2.5,62423,4,3,1,0,0,0,0
2011,1.1,29405,3,5,1,0,0,1,0
2015,4.0,13533,5,4,1,0,0,1,0
2007,1.9,203974,2,5,1,0,0,0,1
2022,4.4,275626,2,1,1,0,0,0,0
2016,3.6,279916,3,3,0,0,0,0,0
2018,4.0,85467,2,4,0,0,1,0,1
2014,1.4,123101,2,5,0,1,0,0,1
2023,2.2,225321,5,1,0,0,0,0,0
2021,1.8,221393,3,1,1,0,0,0,0
2004,1.1,105901,4,2,0,1,0,0,0
2004,1.3,144910,5,2,0,1,0,0,1
2002,4.7,57129,3,1,0,1,0,1,0
2007,2.4,63346,5,2,0,0,1,0,0
2005,2.4,45740,5,2,0,0,0,0,1
2012,1.8,32063,3,4,0,0,1,0,1
2005,1.7,200007,4,5,0,1,0,1,0
2011,4.4,122108,5,3,0,0,0,1,0
2003,4.2,234654,3,5,0,0,1,1,0
2021,2.8,99088,2,1,0,1,0,0,1
2000,2.3,222441,2,3,0,1,0,0,1
2015,4.2,45451,2,4,0,0,0,0,0
2016,3.8,246841,2,2,0,0,1,1,0
2007,4.0,296917,4,5,0,0,1,0,0
2006,3.3,143776,2,2,0,1,0,0,1
2016,4.5,112950,3,5,0,0,1,0,1
2011,4.7,35398,5,5,1,0,0,1,0
2001,3.3,24321,4,4,0,1,0,1,0
2017,2.0,107525,5,5,0,0,0,0,1
2010,1.6,24051,5,1,1,0,0,0,0
2007,2.7,270043,4,3,0,0,1,0,0
2015,2.6,154031,4,1,0,0,1,0,0
2007,4.0,28099,4,4,1,0,0,0,0
2000,1.9,217166,4,5,0,0,1,0,0
2021,2.5,216994,3,3,0,0,1,1,0
2007,2.7,246486,3,4,0,0,1,1,0
2008,1.5,152898,4,2,0,0,1,0,0
2023,3.1,51711,4,5,0,1,0,0,1
2012,4.8,8891,5,3,0,0,1,0,1
2009,3.7,224217,2,1,0,1,0,0,1
2015,1.4,9400,3,5,0,0,1,0,0
2010,2.6,52378,3,1,1,0,0,0,0
2022,3.0,165456,5,4,0,0,1,1,0
2023,2.9,239768,3,4,0,1,0,0,1
2008,3.9,137257,4,4,1,0,0,0,1
2020,1.5,235169,2,1,0,0,0,0,1
2003,4.8,4324,5,2,1,0,0,0,0
2002,2.3,35718,2,1,0,0,1,0,1
2004,4.1,273351,2,2,0,0,0,0,0
2017,3.0,169333,2,3,0,0,0,1,0
2000,1.4,127902,3,2,0,1,0,0,0
2022,2.2,13951,5,1,1,0,0,0,1
2020,2.5,62813,4,4,1,0,0,1,0
2001,1.2,122361,3,4,1,0,0,0,1
2004,1.0,274984,4,4,0,0,0,0,0
2005,3.3,293774,3,2,1,0,0,1,0
2014,3.2,131027,5,1,0,1,0,1,0
2011,2.8,140109,3,4,1,0,0,0,0
2008,2.5,265803,4,3,0,0,0,1,0
2020,2.2,148075,5,2,0,1,0,0,1
2018,3.9,215744,5,3,0,0,1,1,0
2008,3.8,293122,3,4,1,0,0,1,0
2003,3.4,3533,3,2,0,0,1,0,1
2004,4.2,48634,4,4,0,0,1,0,0
2009,1.2,123996,3,1,0,1,0,0,1
2011,2.4,60114,3,1,0,0,1,1,0
2016,1.7,79718,3,4,0,0,1,0,0
2018,2.2,217000,3,4,1,0,0,0,1
2023,2.7,156170,2,2,0,0,1,0,1
2012,1.5,241016,2,5,1,0,0,0,0
2013,1.3,296027,2,5,0,0,0,0,0
2014,2.9,19288,3,2,1,0,0,0,0
2015,2.7,50686,4,3,0,0,1,0,1
2012,4.1,133687,5,3,1,0,0,1,0
2004,4.9,47611,5,4,0,0,0,0,1
2015,2.1,217276,5,3,0,1,0,1,0
2011,2.8,232046,3,2,1,0,0,1,0
2022,1.6,207317,5,5,0,0,1,1,0
2008,4.5,264110,4,1,1,0,0,0,1
2017,4.8,259436,5,2,0,1,0,0,1
2009,4.6,289840,4,4,0,1,0,1,0
2009,1.4,72678,3,2,0,1,0,0,0
2011,3.7,122465,2,5,0,0,0,1,0
2021,2.0,175090,2,3,0,0,0,0,0
2013,4.9,155541,2,1,0,0,1,0,0
2011,4.0,145370,5,4,0,0,1,0,1
2000,1.1,220988,2,3,1,0,0,0,0
2013,2.8,140316,4,5,0,1,0,1,0
2004,3.6,249866,3,5,1,0,0,0,0
2016,3.0,40193,3,1,0,0,1,1,0
2006,1.5,265157,3,2,0,1,0,1,0
2023,4.2,91363,4,4,0,0,0,0,0
2018,2.6,255077,5,5,0,1,0,0,0
2021,3.3,291237,5,2,1,0,0,0,1
2006,2.5,78706,2,3,0,0,0,0,1
2010,3.5,67470,2,1,0,0,1,0,1
2009,1.0,8196,4,5,1,0,0,0,0
2011,1.9,32813,3,1,1,0,0,1,0
2000,3.4,128068,2,2,0,1,0,1,0
2022,4.4,9320,3,1,0,0,0,1,0
2017,2.5,34193,3,1,0,0,0,0,1
2020,1.4,139088,2,5,1,0,0,0,0
2001,4.9,110844,3,1,0,0,1,1,0
2015,3.8,210696,5,5,0,0,1,1,0
2010,2.9,13906,5,1,0,0,0,0,1
2005,4.5,228423,3,2,1,0,0,0,0
2008,1.0,260882,3,3,0,0,1,0,1
2016,2.5,47183,2,5,1,0,0,0,0
2013,3.6,209772,3,2,1,0,0,1,0
2004,4.7,60828,3,1,1,0,0,1,0
2022,1.8,40030,5,1,0,1,0,1,0
2010,3.7,149055,2,3,0,0,0,1,0
2014,2.5,110792,3,4,0,0,1,0,0
2009,4.8,241980,4,1,0,0,0,0,1
2019,3.3,130376,2,2,1,0,0,1,0
2018,2.8,109738,3,5,0,0,0,0,0
2005,1.2,23847,2,5,0,1,0,0,0
2018,4.1,292571,5,3,1,0,0,0,1
2016,5.0,253812,4,4,1,0,0,0,0
2007,4.5,266174,3,4,0,0,1,0,0
2016,3.8,69756,3,4,0,1,0,1,0
2001,1.9,83696,5,4,0,0,0,0,0
2011,2.5,298476,4,4,1,0,0,0,0
2019,2.6,21179,4,4,1,0,0,0,1
2006,3.7,209680,3,5,0,0,0,0,1
2002,4.6,103548,5,4,0,1,0,1,0
2019,2.1,108750,4,4,1,0,0,1,0
2013,4.1,24882,2,5,1,0,0,0,1
2002,2.7,138030,4,4,0,0,0,1,0
2019,2.9,246123,2,1,0,1,0,0,1
2013,1.7,226767,4,1,0,0,1,0,1
2014,4.5,207887,5,3,0,0,0,0,0
2007,2.5,241571,2,5,1,0,0,1,0
2003,2.6,87872,5,5,0,1,0,0,0
2005,1.6,169966,5,5,0,1,0,1,0
2000,2.0,158419,3,5,0,0,0,1,0
2005,2.9,269554,3,2,0,0,1,1,0
2011,4.3,67882,2,3,0,1,0,0,0
2014,4.0,30004,3,1,0,0,0,1,0
2005,1.2,191537,5,3,0,0,0,0,0
2009,1.1,11510,2,1,0,1,0,1,0
2004,1.9,78774,4,3,0,1,0,0,0
2014,1.6,170677,2,3,0,0,0,0,1
2019,1.9,247738,4,1,1,0,0,0,1
2017,1.4,14575,3,2,0,0,0,1,0
2007,3.1,187954,5,4,0,0,1,0,1
2014,3.2,270876,2,1,1,0,0,1,0
2021,5.0,183606,4,1,0,0,1,1,0
2002,3.1,146775,2,4,0,1,0,1,0
2003,3.8,271544,3,3,1,0,0,0,1
2018,2.0,224940,5,1,0,1,0,1,0
2016,1.6,174255,2,1,1,0,0,0,0
2022,4.8,213016,5,1,1,0,0,0,0
2017,2.0,279542,2,5,1,0,0,0,0
2020,1.9,289391,3,5,1,0,0,0,1
2007,2.1,98341,2,3,0,0,0,1,0
2015,2.1,295917,4,1,1,0,0,1,0
2023,3.2,239837,4,5,0,1,0,0,0
2003,1.5,167768,5,2,0,0,0,1,0
2022,3.5,185444,2,5,0,0,0,0,0
2017,4.3,71564,2,4,0,0,1,1,0
2009,1.4,55857,3,4,1,0,0,1,0
2003,2.9,235296,4,2,0,0,1,1,0
2013,4.4,144737,4,2,0,0,1,0,1
2012,4.9,270529,3,2,0,0,1,0,0
2023,3.2,274305,3,4,0,0,1,0,1
2021,1.8,261022,3,1,1,0,0,0,0
2018,1.6,16937,3,3,0,1,0,0,0
2006,2.9,86497,2,5,0,0,1,0,0
2023,2.8,186725,3,2,1,0,0,1,0
2007,3.6,174326,5,3,0,0,1,0,1
2004,3.4,187570,2,5,0,0,0,1,0
2017,1.8,238729,4,1,1,0,0,1,0
2014,2.5,222808,4,1,0,0,0,1,0
2020,4.2,187494,3,4,0,0,1,1,0
2016,4.1,295251,4,3,0,1,0,0,1
2021,4.1,68393,4,4,0,0,0,0,1
2016,1.6,263320,3,5,0,1,0,0,0
2012,4.7,192319,2,2,0,0,1,0,0
2007,2.1,94648,5,2,0,1,0,0,1
2013,3.7,3133,5,2,0,1,0,0,1
2005,3.9,83042,4,2,0,1,0,0,1
2022,2.6,130508,2,4,0,0,1,1,0
2000,2.0,289423,2,2,0,0,1,0,1
2002,2.3,276693,2,3,1,0,0,1,0
2014,2.9,3243,2,2,0,0,0,1,0
2015,2.8,92699,4,1,1,0,0,0,0
2015,2.8,246588,3,2,0,0,1,0,0
2010,3.0,43974,4,5,0,1,0,0,0
2020,4.5,165484,2,5,0,0,0,0,1
2007,1.2,245094,2,5,0,0,1,0,1
2014,2.2,88831,3,1,0,0,1,0,1
2014,2.8,262760,5,2,0,1,0,0,0
2001,2.6,123342,5,2,0,1,0,0,0
2008,3.1,261959,4,2,0,0,1,1,0
2023,4.1,273313,4,3,0,0,1,0,1
2017,2.8,233511,3,4,0,0,1,1,0
2004,2.8,80740,4,4,0,0,0,0,1
2005,4.7,80337,2,4,0,1,0,0,1
2011,3.1,90362,2,3,1,0,0,1,0
2012,3.4,282395,3,2,0,1,0,0,0
2011,1.1,195258,4,2,0,0,1,0,0
2004,2.2,172373,3,5,1,0,0,0,0
2016,2.6,246185,3,5,0,0,1,0,1
2003,3.7,78952,2,4,0,1,0,1,0
2017,4.5,172313,5,2,0,1,0,0,0
2013,2.7,34649,4,2,0,1,0,0,0
2004,4.8,139871,2,4,0,0,1,0,1
2021,2.9,272066,4,3,0,0,0,1,0
2014,4.6,53192,3,4,0,0,0,1,0
2004,3.5,223180,5,4,0,0,1,0,0
2016,2.4,156430,2,2,1,0,0,0,1
2006,1.2,55653,5,3,0,0,0,0,0
2005,2.0,23686,2,4,0,0,0,0,0
2002,1.4,122799,2,1,0,0,1,1,0
2008,3.8,40095,4,4,0,0,0,0,1
2010,4.0,129931,4,5,0,1,0,0,0
2012,2.1,155049,5,3,0,0,0,0,1
2021,2.7,134924,5,5,0,0,0,0,0
2018,1.3,48622,3,1,0,0,1,0,0
2014,1.1,132424,5,3,0,1,0,0,0
2006,4.6,97345,4,4,0,0,0,0,1
2019,2.9,125586,3,2,1,0,0,1,0
2005,4.7,45664,2,5,0,1,0,1,0
2021,3.5,259125,2,3,0,1,0,0,0
2002,4.7,121836,4,4,0,0,0,0,0
2001,5.0,130885,5,5,0,0,1,0,1
2021,4.3,199460,2,3,0,0,0,0,0
2013,4.7,194077,2,2,0,0,0,0,1
2022,1.1,100576,3,4,0,1,0,0,1
2001,4.6,60030,4,4,0,0,1,0,1
2011,2.2,1204,4,1,0,1,0,0,1
2018,1.6,117550,2,2,0,1,0,0,0
2005,2.6,108983,4,4,0,1,0,1,0
